title,company,location,posted,description,applicants,work_mode,link
Data Scientist,Capgemini,"São Paulo, São Paulo, Brazil",1 week ago,"Nossa OportunidadeEstamos à procura de um profissional para integrar o nosso time deCientista de Dados. Se você é uma pessoa talentosa e apaixonada por tecnologia que procura uma função híbrida dinâmica, então somos o lugar para você.Nossa oportunidade é Híbrida com jornada de trabalho flexível (40 horas semanais) e o modelo de contratação é CLT.AtividadesDesenvolver, implementar e manter modelos estatísticos, preditivos e de machine learning para apoiar decisões de negócio.Extrair, transformar e analisar grandes volumes de dados provenientes de múltiplas fontes (estruturadas e não estruturadas).Criar dashboards, relatórios analíticos e visualizações de dados para comunicação de insights às áreas de negócio.Trabalhar em conjunto com equipes de engenharia de dados, produto e negócios para entender problemas e identificar oportunidades baseadas em dados.Propor experimentos e realizar análises A/B para validar hipóteses e otimizar processos.Garantir a qualidade, integridade e governança dos dados utilizados.Documentar processos, metodologias e resultados para reprodutibilidade e compliance.Manter-se atualizado com tendências e novas tecnologias de ciência de dados e inteligência artificial.O Perfil Que BuscamosExperiência prática com linguagens de programação como Python, R ou Scala aplicadas a análise de dados.Sólido conhecimento em estatística, modelagem preditiva, machine learning e deep learning.Experiência com bibliotecas de ciência de dados como pandas, scikit-learn, TensorFlow, PyTorch, entre outras.Conhecimento de bancos de dados relacionais (SQL) e NoSQL.Experiência com ferramentas de visualização de dados como Power BI, Tableau ou equivalente.Familiaridade com ambientes de cloud computing (AWS, Azure, GCP) é um diferencial.Capacidade analítica, atenção a detalhes e pensamento crítico.Boa comunicação para traduzir análises técnicas em recomendações práticas de negócio.Get the future you wantPor meio de uma força de trabalho diversificada que representa nossa sociedade promovemos umacultura inclusiva, construindo um lugar onde nossos talentos são acompanhados por líderes transformacionais e equipes altamente engajadas. Através doSejaVocê@Capgeminiexpressamos o nosso compromisso em compreender continuamente as características e interesses que tornam cada uma das nossas pessoas únicas. Nos orgulhamos da nossa diversidade e estamos empenhados em promover um ambiente inclusivo e com equidade de oportunidades. Nossas vagas, são para todas as pessoasindependente de cor, etnia, religião, idade, identidade de gênero, orientação sexual ou deficiência.Somos reconhecidos pela GPTW como um ótimo lugar para trabalhar e uma das 10 melhores empresas para mulheres trabalharem no Brasil. Nosso compromisso com Equidade de Gênero também foi reconhecido pela Bloomberg pelo segundo ano consecutivo e somos certificados pela Edge e Edge Plus também focada em equidade de gênero. Além de estarmos no 11º ano consecutivo pelo Instituto Ethispere como uma das Empresas Mais Éticas do Mundo.Aqui você pode ser quem você é:Protagonista do seu desenvolvimento com oportunidades de aprendizagem, crescimento e atuação em projetos desafiadores.Além disso temos a preocupação em oferecer pacote de remuneração e benefícios competitivos no segmento, reconhecendo as competências, performance individual e de equipe. Voltados para o seuBem-estar Físico, Emocional, FinanceiroeFamiliar.Pacote de Benefícios: Assistência Médica, Telemedicina Einstein Conecta, Plano Odontológico, Convênio Farmácia, Acesso a plataformas de saúde física e mental (Gympass e Equilibrium), Vale Refeição, Seguro de Vida, Previdência Privada, Auxílio Home Office, Empréstimo consignado, Plano de Participação Acionária, Clube de benefícios e muito mais!Plano de carreira que incentiva sua jornada e desenvolvimento, proporcionando visibilidade de forma clara sobre as oportunidades de carreira e os requisitos necessários para o seu próximo nível.Universidade Corporativa e Learning Hub : Aqui você constrói a sua própria trilha de desenvolvimento com uma formação dinâmica e acelerada. Terá acesso gratuitamente a cursos disponíveis parceiros de alto nível para aprimorar suas habilidades técnicas e comportamentais. Além de contar com plataformas de ensino reconhecidas como Harvard Manage Mentor, Coursera, Udemy e Pluralsight.Acesso a certificações oficiais com nossos parceiros como: AI Breakthrough award, AWS, Avasant, CDP “A” list, Ecovadis, Everest, Ethisphere, Gartner, IDC Google, Microsoft, SAP, Salesforce, ServiceNow e muito mais.Através da EF Education First (English Live Brasil): Você terá acesso a plataforma on line, com aulas adaptadas ao seu nível para se desenvolver nos idiomas: Inglês, Espanhol, Francês e Alemão.Sobre a CapgeminiA Capgemini é líder global em parceria com empresas para transformar e gerenciar negócios, aproveitando o poder da tecnologia, desde estratégia e design até operações, alimentadas pelo mundo inovador e em rápida evolução da nuvem, dados, IA, conectividade, software, engenharia digital e plataformasContamos com mais de 360.000 profissionais presentes em mais de 50 países, em 2025 o Grupo reportou receitas globais de € 22 bilhões.Somos guiados diariamente pelo propósito de liberar a energia humana por meio da tecnologia para um futuro inclusivo e sustentável e por nossos sete valores:Honestidade, Audácia, Confiança, Liberdade, Espírito de equipe, Modéstia e Fun. Se você compartilha dos mesmos valores, aqui é o seu lugar!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4245751592
Senior Data Scientist - Experimentation,Uber,"São Paulo, São Paulo, Brazil",36 minutes ago,"About the TeamWe are looking for a Data Scientist to join the Sao Paulo team, specifically in Core Services Analytics.You will work with product managers, engineers, and fellow data scientists to shape the direction of one or more products within Core Services. You will work on fast-moving, high-stakes problems reaching a global audience. A deep analytical passion and the ability to execute key business priorities is a must for this role.Notes about the profile: If you are interested in advanced modeling and production modeling,this role is not it! We have a separate Applied Science team that works on these types of projects.About the RoleDevelop and monitor strategic metrics and understand all underlying factors;Design and run experiments to analyze the impact of product changes;Deep dive into data to evaluate proposed product changes and identify opportunities for improving the user experience;Collaborate with product managers and other business leaders to make decisions based on data insights and experiment results;Communicate your findings to cross-functional peers and management.Technical SkillsRequired:Advanced English skills;Senior and/or Staff seniority in a Business/Data/Science role;Previous experience improving products, understanding the user journey, and extracting insights from data;Advanced SQL expertise;Solid experience using Python or R;Experience launching multiple experiments (such as A/B experiments) and an understanding of experimental design and using statistical methods in exploratory analysis;Casual Inference experience is a huge plus;Bachelors or M.S. in Statistics, Economics, Computer Science, or other quantitative fields.Please note: thishybrid positionis based in São Paulo, Brazil - welcoming both local professionals and those open to relocating to São Paulo.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4250539014
Machine Learning Engineer,Insider Store,"São Paulo, São Paulo, Brazil",4 months ago,"Sobre a Insider Store#WE ARE INSIDERVocê terá a chance de trabalhar lado a lado com profissionais obcecados pelo cliente, participando ativamente de projetos e iniciativas que impactam diretamente o negócio e transformam a realidade do mercado.#ALWAYS EVOLVINGOportunidade para quem deseja desenvolver sua carreira em um ambiente inovador, onde constantemente subimos a barra.#MADE FOR THE FUTUREA Insider oferece um espaço para aprendizado e desenvolvimento, proporcionando experiências significativas que irão enriquecer seu conhecimento e habilidades na área. Nós somos o futuro e nos preparamos para ele.#INTENTIONALITYSe você é uma pessoa proativa, curiosa e está sempre em busca de novos desafios, essa posição é perfeita para você.Sobre a VagaDescrição:Estamos em busca de um(a)Engenheiro(a) de Machine Learningpara desenvolver e manter infraestruturas que suportem a personalização do nosso site, garantindo uma experiência única para cada usuário. Essa pessoa será responsável pela implementação de novas funcionalidades, desenvolvimento de apps personalizados para Shopify e suporte à equipe de Data Science na operacionalização de modelos.Responsabilidades:Desenvolver e manter sistemas de personalização do site, incluindo aplicativos Shopify, temas e integrações com APIs;Criar ferramentas que facilitem a implementação de personalizações baseadas em dados;Trabalhar em conjunto com cientistas de dados, engenheiros e gerentes de produto para transformar necessidades do negócio em soluções escaláveis;Garantir a integração fluida das funcionalidades de personalização, melhorando o engajamento e conversão dos usuários.Requisitos:Proficiência em Python e SQL;Familiaridade com APIs e tecnologias de front-end;Capacidade de solucionar problemas de forma eficiente e escalável;Boa comunicação e colaboração com times multidisciplinares.Diferencial:Experiência com desenvolvimento para Shopify (apps, temas, Liquid templating);Experiência com otimização de performance de sites e personalização em larga escala;Conhecimento em MLOps e ferramentas de monitoramento de modelos em produção;Histórico de atuação em startups ou e-commerce.Mais detalhes:Modelo de contrato: PJ;Modelo de trabalho: Híbrido;Descanso sem ser descontado; 22 dias úteis anuais, disponível após os três primeiros meses;Cartão Flexível;Plano de Saúde;Plano Odonto;Totalpass;Udemy;Insider Perks;Oportunidade de crescimento e aprendizado em uma startup em rápida expansãoAmbiente de trabalho colaborativo e inovador, com exposição a novas tecnologias e processosNossa HistóriaAInsidernasceu para desafiar o status-quo da indústria da moda. Aprendemos, inovamos e melhoramos constantemente,para criar um mundo onde todos são encorajados a subir a barra e buscar excelência desde 2017.Hoje,temos mais de 800 mil clientes e um portfólio de produtos que tecem tecnologia, inovação e sustentabilidade.Esse é só o início de uma jornada que busca mudanças estruturais em uma das mais tradicionais e poluentes indústrias do mundo: a indústria da moda.Principais destaquesParticipação no programa Startup School da aceleradora Y Combinator.Acelerada 2 vezes nos programas Endeavor Scale Up varejo e consumer goods.Acelerada pelo programa Endeavor Outliers pelo crescimento fora da curva dentro do peer group, ganhando o título de Empreendedores Endeavor.Eleita pela revista Forbes como uma das 25 startups mais promissoras do Brasil.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4150881960
Artificial Intelligence Specialist,Celcoin,"São Paulo, São Paulo, Brazil",1 month ago,"We are seeking a Process Improvement Specialist with a focus on Artificial Intelligence to work in a Financial Services Infratech company. This professional will be responsible for leading automation and optimization initiatives across regulatory, operational, and technological processes, applying AI in a highly critical, regulated environment focused on data security, integrity, and availability.Responsibilities:Map and optimize core processes in financial infrastructure (e.g., asset registration, transaction settlement, participant onboarding, collateral validation).Identify operational bottlenecks and propose AI-driven solutions (RPA, NLP, machine learning, OCR, etc.).Collaborate with technology, information security, and compliance teams to implement secure and regulation-compliant automations.Conduct feasibility studies for AI applications in areas such as anti-money laundering (AML), risk management, transaction monitoring, and data reconciliation.Develop KPIs and reports to measure process performance and the impact of implemented improvements.Document processes and automations according to internal audit and regulatory standards.Participate in agile squads focused on innovation and operational efficiency.Requirements:Bachelor’s degree in Engineering, Business Administration, Data Science, Information Technology, or related fields.Proven experience in process improvement in regulated or critical environments (banks, fintechs, exchanges, clearinghouses, etc.).Hands-on experience with AI tools and automation platforms (e.g., Python, SQL, Power BI, UiPath, Alteryx, Automation Anywhere).Familiarity with operational controls, compliance, and information security.Strong analytical skills and understanding of data flows in financial environments.Familiarity with agile and continuous improvement methodologies (Lean, BPMN, Scrum, etc.).Preferred:Experience with payment systems, registries, clearinghouses, or institutions authorized by the Central Bank.Knowledge of AI governance frameworks, AML regulations, Open Finance, or data protection laws (LGPD/GDPR).Certifications in Lean Six Sigma, RPA development, or related areas.What We Offer:Opportunity to work in a mission-critical environment with direct impact on the national financial system.Challenging projects using cutting-edge AI and automation technologies.Multidisciplinary team and innovation-driven culture.Career development program and ongoing learning opportunities.Competitive benefits package.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4230630005
Cientista de Dados - Python Jr,innolevels,Greater São Paulo Area,2 days ago,"Estamos contratandoCientista de Dados Jr, que será responsável pela análise e interpretação de dados, gerando insights estratégicos para a tomada de decisões, com foco em estudos estatísticos e exploração de grandes volumes de dados.Entendemos que para essa evolução, énecessárioo conhecimento nas tecnologias:Experiência com Python (vivência em PySpark)SQL AvançadoExcel AvançadoConhecimento em estatísticas e análise de dadosDesejável experiência com ferramentas como SAS e OracleDesejável MBA em Data ScienceExperiência com metodologias Cascata e ÁgilHíbrido - SPTem interesse?Formação AcadêmicaNão informadoSalário8000CargoOutrosEmpresaInnolevelsAtua como reparação e manutenção de computadores e de equipamentos periféricos.RamoInformática/ Tecnologia(IB)Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4248498133
Data Scientist - Fluent English,Artefact,"São Paulo, São Paulo, Brazil",2 weeks ago,"A abertura atual é para a Artefact do Brasil, estamos em modelo Free Office.Who We AreAt Artefact Brasil, we believe in and live a culture based on empathy!A healthy work environment is a place where all voices are heard, respected, and valued.We are committed to building a more diverse and inclusive environment, because empathy is for everyone, regardless of ethnicity, color, gender, sexual orientation, gender identity, disability, or religious belief.We want incredible minds and hearts with us!Come and be Artefact!What You Will Be DoingYou will join our Data and Consulting team, which helps clients transform and improve their data strategy by applying advanced analytics to generate insights that create business value from big data and artificial intelligence.Innovate. You will work with your team, consisting of consultants, data scientists, and engineers, to identify client needs and define innovative solutions.Learn and Share. You will work in a collaborative team that promotes knowledge sharing. You will learn from others, share knowledge, and stay up to date with industry news/updatesDevelop. You will be involved in the solution from start to finish. With the help of senior scientists, you will manage the design and implementation, as well as optimize performance and scalability.Work across the entire project value chain (data collection and processing, exploratory data analysis, application of machine learning models, model production)Demystify technical terms or solutions for more business-oriented profiles, can work in a team with very diverse profilesPrioritize your tasks, respect deadlines, and raise your hand in case of risks or problemsWhat We Are Looking ForHaving completed an undergraduate course in data science, machine learning, mathematics, computer science, statistics, engineering, economics, or a related field.Desirable a first knowledge in statistics and programming (Python/R).Curiosity: you are always looking for innovative solutions for your clients. You are involved in the entire value chain.Collaboration: knowledge sharing is essential for you and you actively participate in the dissemination of information within Artefact.Entrepreneurship: you bring solutions, new ideas, innovations.Fluent English: You are comfortable communicating in English, as it is essential for working in our international environmentWhat We OfferVR/VTFree office (work from home or wherever you want!)GympassInsurances: Life, health, and dentalBi-monthly Meetings (The famous “Get Together” where we meet to be together, with workshops, lectures, training, and that happy hour!)Woba (you can choose to work in coworking wherever you want!)Semi-annual evaluations (with promotion opportunity)Why You Should Join UsA Master’s degree in machine learning, mathematics, computer science, or related fieldsHands-on experience developing and applying data-driven solutions in a corporate or consulting setting, preferably in a consumer marketing context (experience in the web industry is a plus)Strong knowledge of data processing, data modeling, algorithms, and data architectureIntellectual curiosity and excellent problem-solving skills, including the ability to structure and prioritise an approach for maximum impactWhy you should join usArtefact is the place to be: come and build the future of the data fielProgress: every day offers new challenges and new learning opportunitiesCulture: Empathy and Collaboration are in our DNAEntrepreneurship: you will join a team of motivated entrepreneurs. We won't give up until we make a big difference in this industry!Join us!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4240527469
N/A,N/A,N/A,N/A,N/A,N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4240377765
Cientista de Dados Sr.,PicPay,"São Paulo, São Paulo, Brazil",1 week ago,"Sobre o PicPayCom mais de dez anos de história, o PicPay é um ecossistema completo de serviços financeiros e não-financeiros que tem como objetivo atender as necessidades diárias de milhares de pessoas e negócios, tornando-se a sua principal conta do dia a dia.Fundada em Vitória (ES), a empresa já conta com mais de 35 milhões de clientes ativos e faz parte do grupo J&F, um dos maiores conglomerados empresariais do Brasil. A companhia atua em diversas frentes, como Serviços Financeiros para Pessoa Física, Serviços Financeiros para Pessoa Jurídica, Investimentos e PicPay Shop.Pautados pela nossa cultura, seguimos no propósito de dar muito mais pique para a vida de milhões de brasileiros. Conheça nossos valores: Atitude de Dono(a), Disciplina, Determinação, Disponibilidade, Simplicidade, Humildade e Franqueza.O respeito, a ética, a busca pela equidade e a valorização da pluralidade são elementos inegociáveis e fazem parte da prática no nosso dia a dia aqui no PicPay. Por isso, esta vaga está aberta para todas as pessoas, independente de gênero, religião, etnia, deficiência, idade, orientação sexual ou qualquer outro fator.Sobre a vaga:Estamos em busca de um(a) Cientista de Dados para compor nosso time de Prevenção à Fraude, com foco no desenvolvimento de soluções de machine learning que garantam decisões seguras e eficientes em tempo real para o problema de fraude transacional.Profissional responsável por atuar de ponta a ponta na construção e manutenção de modelos preditivos voltados para detecção e mitigação de fraudes que garantam a melhor eficiência para o negócio.Responsabilidade e atribuições:Atuar em todo o ciclo de vida de modelos de machine learning para prevenção à fraude, incluindo definição de público, construção de target, engenharia de features e modelagem.Desenvolver, manter e disponibilizar feature stores para uso em modelagem e produção.Automatizar pipelines de modelagem e reavaliação periódica de modelos.Avaliar e selecionar algoritmos com base em performance, estabilidade e impacto no negócio.Criar e manter APIs para scoring em tempo real e em batch.Homologar modelos em produção, garantindo conformidade com os backtests e expectativas de negócio.Trabalhar em parceria com times de tecnologia para deploy e sustentação dos modelos em produção.Assegurar a implementação e manutenção de monitoramento contínuo dos modelos.Documentar os processos de desenvolvimento e implantação dos modelos e features.Requisitos e qualificações:Modelagem estatísticaConhecimento e experiência com modelos de classificaçãoPySparkPythonMLFlowGitHubAWSConhecimento e experiência sobre APIs e banco de dados produtivos (diferencial)O que oferecemos:Saúde e Bem-estarAssistência Médica e Odontológica;Seguro de Vida;Programa Lado a Lado, com apoio jurídico, social, psicológico e financeiro;TotalPass.Alimentação/ Mobilidade ou Teletrabalho:Cartão de crédito PicPay Benefícios, com ampla aceitação, onde você recebe seu saldo de Alimentação/Refeição e Mobilidade ou Teletrabalho (de acordo com o seu contrato de trabalho).Licença Paternidade e Maternidade:Licença Maternidade estendida de 6 meses, e de Paternidade também estendida de 20 dias.Programa ""Novo Ser"", que acompanha nossas mamães durante toda a gestação e no retorno da licença. Falando nisso, ao retornar da licença maternidade, as mamães ainda contam com a ajuda do Auxílio Creche e também os papais que possuem guarda unilateral ou compartilhada.Reconhecemos resultados: PPR-Participação nos Resultados do PicPay.#VemserPicpayLover #PicpayShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4212544406
N/A,N/A,N/A,N/A,N/A,N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4237036019
N/A,N/A,N/A,N/A,N/A,N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4245139894
Cientista de Dados Pleno (Desenvolvimento de Produtos),TransUnion,"São Paulo, São Paulo, Brazil",1 day ago,"TransUnion's Job Applicant Privacy NoticeWhat We'll BringNa TransUnion, temos um ambiente acolhedor e enérgico que incentiva a colaboração e a inovação - estamos constantemente explorando novas tecnologias e ferramentas para sermos ágeis. Este ambiente dá ao nosso pessoal a oportunidade de aprimorar as habilidades atuais e construir novas capacidades, descobrindo seus talentos.Somos uma empresa de oportunidades iguais e todas as pessoas qualificadas para nossas vagas serão consideradas em nossos processos seletivos independentemente de raça, cor, religião, sexo, nacionalidade, idade, status de pessoa com deficiência (PcD), orientação sexual, identidade de gênero ou demais recortes sociais relacionados a grupos sub representados. Estamos trabalhando para trazer maior representatividade social para a nossa empresa, garantindo que as pessoas se sintam parte de nossas equipes e dando apoio para que conquistem cargos de liderança. Reconhecemos que ainda há trabalho a ser feito e não vamos parar até que todas as pessoas que passem pelas nossas portas diariamente se sintam incluídas. Venha fazer parte da nossa história!RequisitosWhat You'll Bring:Experiência de pelo menos 2 anos em desenvolvimento de modelos preditivos para variável resposta binária (crédito, seguro, fraude, etc).Liguagens R, Python e SQL.Inglês avançado.Forte pensamento analítico, crítico e criativo, vontade de tomar iniciativa na solução de problemas para os setores de serviços financeiros, seguros ou varejo.DesejávelExperiência desenvolvendo modelos de risco de crédito.Conhecimentos de crédito (ciclo de crédito, política).Ser uma pessoa analítica, detalhista, proativa, comunicativa, de fácil relacionamento, entusiasmada e curiosa em aprender.Impact You'll MakeParticipação em equipes multifuncionais para desenvoler e impulsionar novas iniciativas de negócios e entregar soluções analíticas de valor agregado aos nossos clientes.Desenvolvimento de produtos genéricos de risco de crédito, ou outros riscos, como scores e atributos. Desenvolvimento dos scripts em R, SQL ou Python, para o cálculo dos mesmos em ambiente de desenvolvimento, e da documentação de requisitos\especificações para implementação em produção pelos times globais de tecnologia. Acompanhamento e validação da implementação junto a esses times, apontando quaisquer ajustes necessários para a correta implementação do cáculo dos produtos em produção.Apresentação de planejamento e resultados de projetos analíticos para equipes globais.Participação em trabalhos analíticos e laboratórios para novas visões\insights, para uma variedade de casos de uso de negócios, usando várias técnicas analíticas, e em conjunto com outras pessoas do Brasil e outras regiões. Entre as atividades estão: design, desenvolvimento, revisão, apresentação ao cliente, implantação e auditoria\monitoramento.Conversas com clientes internos para entendimento de necessidades.This is a hybrid position and involves regular performance of job responsibilities virtually as well as in-person at an assigned TU office location for a minimum of two days a week.TransUnion Job TitleSr Analyst, Data Science and AnalyticsShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4234347503
Part-Time Data Scientist – Digital Media & Market Intelligence - Brazil,Truelogic Software,"São Paulo, São Paulo, Brazil",3 weeks ago,"About TruelogicAt Truelogic we are a leading provider of nearshore staff augmentation services headquartered in New York. For over two decades, we’ve been delivering top-tier technology solutions to companies of all sizes, from innovative startups to industry leaders, helping them achieve their digital transformation goals.Our team of 600+ highly skilled tech professionals, based in Latin America, drives digital disruption by partnering with U.S. companies on their most impactful projects. Whether collaborating with Fortune 500 giants or scaling startups, we deliver results that make a difference.By applying for this position, you’re taking the first step in joining a dynamic team that values your expertise and aspirations. We aim to align your skills with opportunities that foster exceptional career growth and success while contributing to transformative projects that shape the future.Our ClientA leading digital research and intelligence company that delivers subscription-based insights on marketing, media, and commerce trends. Their mission is to help businesses make data-driven decisions by providing high-quality analysis and forecasting.Job SummaryWe’re seeking a sharp, business-minded Data Scientist to join the team supporting machine learning and AI initiatives. This is a part-time contractor role with flexible hours and the potential to transition into a full-time position as strategic data projects evolve. The ideal candidate is experienced in applied machine learning, thrives in early-stage environments, and enjoys turning high-volume, messy data into business value. You’ll work closely with the VP of Data & Science to build foundational datasets, pipelines, and models that support recommendation systems, personalization, lead scoring, and generative AI use cases.ResponsibilitiesBuild and deploy a recommendation engine, from data sourcing to performance monitoringDevelop model pipelines and core datasets using Python and SnowflakeIdentify and drive high-impact use cases (e.g., email personalization, lead scoring, generative AI)Validate, implement, and monitor ML models across the businessCommunicate insights with cross-functional stakeholdersContribute to building a modern ML/AI practice in a subscription-driven businessQualifications And Job Requirements3+ years in data science or applied ML rolesStrong experience with Python for data manipulation, modeling, and MLHands-on with Snowflake or similar data warehouses (Redshift, BigQuery)Skilled at translating business problems into ML applicationsSolid foundation in statistics, algorithms, and model lifecycle managementExcellent communication and collaboration skillsWhat We Offer100% Remote Work: Enjoy the freedom to work from the location that helps you thrive. All it takes is a laptop and a reliable internet connection.Highly Competitive USD Pay: Earn an excellent, market-leading compensation in USD, that goes beyond typical market offerings.Paid Time Off: We value your well-being. Our paid time off policies ensure you have the chance to unwind and recharge when needed.Work with Autonomy: Enjoy the freedom to manage your time as long as the work gets done. Focus on results, not the clock.Work with Top American Companies: Grow your expertise working on innovative, high-impact projects with Industry-Leading U.S. Companies.Why You’ll Like Working HereA Culture That Values You: We prioritize well-being and work-life balance, offering engagement activities and fostering dynamic teams to ensure you thrive both personally and professionally.Diverse, Global Network: Connect with over 600 professionals in 25+ countries, expand your network, and collaborate with a multicultural team from Latin America.Team Up with Skilled Professionals: Join forces with senior talent. All of our team members are seasoned experts, ensuring you're working with the best in your field.Apply now!Show moreShow less",N/A,Remote,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4233144993
Pessoa Coordenadora Cientista de Dados | Crédito,C6 Bank,"São Paulo, São Paulo, Brazil",3 days ago,"Nossa área de Ciência de DadosNosso ambiente de trabalho é extremamente leve e colaborativo, que estimula a autonomia e liberdade, sempre muito próximos dos times de negócios e com a entrega final em mente. Nossa Cultura é forte e foi construída para estimular a inovação e garantir relações verdadeiras com clientes e colaboradores.Suas atividades como CSixerTrabalhar com parceiros de negócios, engenheiros de dados e times de tecnologia para desenvolvimento e deploy de soluções de machine learning como parte dos produtos;Analisar dados para validar hipóteses e gerar insights de negócio;Manipular dados para tratamento, limpeza e exploração;Implementar, testar, fazer deploy, documentar e depurar processos de dados e de machine learning;Contribuir com os repositórios de código e documentação da equipe e qualificar a discussão técnica com referências científicas e metodológicas.Requisitos e experiênciaExperiência com técnicas de modelagem descritiva e preditiva;Experiência na construção de ETL usando SQL;Experiência com Python e/ou R para construção de modelos.Nossos benefíciosVale-Refeição;Vale-Alimentação;Plano e saúde e odontológico;Auxílio-Creche;Seguro de Vida;Wellhub;Psicologia Viva;Cartão de Crédito C6 Bank Carbon;Carbon Spa;Sala de amamentação;Bicicletário;Vestiário;Espaço de convivência;Empresa Cidadã - Prorrogação do prazo da licença-maternidade e licença-paternidade.C6 BANKO BANCO DA SUA VIDAAtendemos pessoas físicas, MEIs e PMEs em todos os estados do Brasil. Sem agências físicas para te prender, oferecemos mais de 90 produtos e serviços financeiros feitos para todos os perfis de clientes.Estamos localizados em São Paulo-SP e contamos com mais de 3.000 CSixers que estão sempre a mil por hora. Em pouco mais de cinco anos, conquistamos muitos prêmios e reconhecimentos.Confira o vídeo para conhecer mais sobre nós:Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3923094040
Cientista de Dados,Cliente FC,Greater São Paulo Area,2 months ago,"Estamos contratando Cientista de dados Senior que atuará diretamente na construção de racional data driven baseado nos resultados coletados via Qualtrics (conhecer a ferramenta será um diferencial).Contempla nessa fase: análises descritivas, diagnósticas, preditivas e prescritivas.Principais Atribuições""Acessar o ambiente de dados;""Apoiará com a captura e cruzamento de dados provenientes de diversas fontes (internas e externas) para aprofundar as análises sobre o comportamento do cliente;""Facilitará a busca de dados com áreas parceiras;""Criação de apresentações com clareza nos resultados e insights, navegando bem entre ambiente de dados e negócios;""Garantir a integridade e a qualidade dos dados analisados;""Facilidade em manipulação de alto volumes de dados e de diferentes fontes;""Conhecimento de ferramentas de análise estatística e de visualização de dadosHíbrido: de 2 a 3x por semana São Paulo/SP.Requisitos Necessários"" Modelagem Estatística e Machine Learning;"" Programação e Desenvolvimento de Modelos;"" Big Data e Engenharia de Dados;"" Banco de dados relacionais e NoSQL;"" ETL/ELT;"" Análise e Visualização de Dados;"" Power BI, Tableau, Matplotlib, Seaborn;"" Storytelling com dados para comunicação com stakeholders.Diferencial: Conhecimento na ferramenta Qualtrics.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4207717179
